date,Ahvaz,Arak,Ardabil,Bandar `Abbas,Bandar-e Bushehr,Birjand,Bojnurd,Esfahan
16-08-1945 00:00,0,0.200000003,39.40000153,2.600000143,0,0.400000006,1.399999976,0
16-09-1945 00:00,0,0.100000001,45.70000076,0.699999988,0,0,0.100000001,0
16-10-1945 00:00,23,1.600000024,34.60000229,1.5,10.40000057,1.200000048,5.400000095,0.300000012
16-11-1945 00:00,57.90000153,42.10000229,117,5.5,45.70000076,5.800000191,17.39999962,17.39999962
16-12-1945 00:00,103.7000046,52.60000229,43.79999924,25.20000076,107.8000031,20,22.30000114,35.40000153
16-01-1946 00:00,94.40000153,82.20000458,52.20000076,38.90000153,59.70000076,59.10000229,25.70000076,38.5
15-02-1946 00:00,40.79999924,38.79999924,33.60000229,45.60000229,32.40000153,20.5,29.20000076,23
16-03-1946 00:00,97.09999847,69.59999847,98.59999847,35.20000076,33.29999924,32.20000076,52.79999924,43.40000153
16-04-1946 00:00,36.20000076,81.59999847,63,12.90000057,7.700000286,30.89999962,58,27.5
16-05-1946 00:00,1.399999976,16.39999962,57.20000076,5.200000286,0.400000006,14.80000019,17.89999962,3.400000095
16-06-1946 00:00,0,2.900000095,27.20000076,0.200000003,0,1.5,5.400000095,0.699999988
16-07-1946 00:00,0,0.200000003,31.39999962,0.900000036,0,0.300000012,13.60000038,0.5
16-08-1946 00:00,0,0,2.600000143,2.600000143,0,0.400000006,1.899999976,0
16-09-1946 00:00,0,0.100000001,62.20000076,0.699999988,0,0,1.5,0
16-10-1946 00:00,1.200000048,4.599999905,155.8000031,1.5,0.900000036,1.399999976,12.40000057,0
16-11-1946 00:00,33.90000153,21.70000076,42.79999924,5.5,15.80000019,20.39999962,9.699999809,2.200000048
16-12-1946 00:00,35.40000153,40.29999924,44.40000153,25.20000076,40.70000076,24.10000038,12.60000038,15.5
16-01-1947 00:00,74.40000153,51.29999924,32.5,38.90000153,54.79999924,37.5,33.29999924,22.89999962
15-02-1947 00:00,28.89999962,29.89999962,43.79999924,45.70000076,41.10000229,41.40000153,33.20000076,5.900000095
16-03-1947 00:00,39.10000229,63.70000076,41.79999924,35.20000076,20.80000114,68.59999847,43.70000076,32.79999924
16-04-1947 00:00,9.699999809,45.40000153,28.5,12.90000057,2.299999952,24.39999962,35.90000153,7.599999905
16-05-1947 00:00,2.600000143,37,63.10000229,5.200000286,4.099999905,6.5,85.80000305,7.900000095
16-06-1947 00:00,0,0.200000003,22.20000076,0.200000003,0,2.100000143,9.199999809,0
16-07-1947 00:00,0,0.400000006,33,0.900000036,0,0.300000012,0.300000012,0
16-08-1947 00:00,0,0.200000003,33.40000153,2.600000143,0,0.400000006,5.900000095,0
16-09-1947 00:00,0,0.100000001,130,0.699999988,0,0,3,0
16-10-1947 00:00,0.100000001,1.700000048,60,1.5,0.900000036,1.200000048,5.300000191,0.100000001
16-11-1947 00:00,37.40000153,12.5,77.30000305,5.5,24.30000114,8.300000191,3.200000048,3.600000143
16-12-1947 00:00,14.40000057,18.80000114,34.29999924,25.20000076,107.5999985,19.5,10.5,7
16-01-1948 00:00,41.70000076,31.60000038,26.5,38.90000153,41.40000153,26.5,15.69999981,11.60000038
15-02-1948 00:00,29.80000114,26.5,60.5,45.60000229,34.90000153,24.70000076,13.80000019,11.30000019
16-03-1948 00:00,23.60000038,40.40000153,42.10000229,35.20000076,25.80000114,35.5,69.30000305,22.10000038
16-04-1948 00:00,28.70000076,103.5999985,64.70000458,12.90000057,11.19999981,34.79999924,82.30000305,49.40000153
16-05-1948 00:00,2.200000048,28.5,31.80000114,5.200000286,0.800000012,9.800000191,27.20000076,6.599999905
16-06-1948 00:00,0,1.5,44.5,0.200000003,0,1.200000048,30.70000076,0.5
16-07-1948 00:00,0,1.300000072,26.10000038,0.900000036,0,0.600000024,2.700000048,1.899999976
16-08-1948 00:00,0,0.100000001,16.39999962,2.600000143,0,0.699999988,5.300000191,0
16-09-1948 00:00,0,0.699999988,36,0.699999988,0,0,2.900000095,0
16-10-1948 00:00,0.400000006,1.700000048,35.10000229,1.5,2.799999952,2.5,4.700000286,0
16-11-1948 00:00,12.10000038,25.70000076,28.70000076,5.5,13.30000019,8,9.600000381,6.300000191
16-12-1948 00:00,101.4000015,87.40000153,51.5,25.20000076,100.0999985,20.60000038,25,50.90000153
16-01-1949 00:00,113.2000046,68.5,47.20000076,38.90000153,52.10000229,30.60000038,13.5,42.20000076
15-02-1949 00:00,21.60000038,35.29999924,60.60000229,45.60000229,31.10000038,32.10000229,26.5,16.39999962
16-03-1949 00:00,45.5,77.40000153,85.59999847,35.20000076,19.60000038,38.40000153,44.90000153,32.90000153
16-04-1949 00:00,15.80000019,53.40000153,44.40000153,12.90000057,10.90000057,30.89999962,52.70000076,21.10000038
16-05-1949 00:00,3.100000143,30.10000038,71.20000458,5.200000286,0.800000012,7.300000191,39.5,8.5
16-06-1949 00:00,0,2.200000048,15.30000019,0.200000003,0,0.600000024,12.69999981,0
16-07-1949 00:00,0,0,4.800000191,0.900000036,0,0.300000012,2.799999952,0
16-08-1949 00:00,0,0.100000001,45.60000229,2.600000143,0,0.400000006,5,0
16-09-1949 00:00,0,0.100000001,26.20000076,0.699999988,0,0,1.5,0
16-10-1949 00:00,0.100000001,5.599999905,83.70000458,1.5,0.900000036,1.200000048,9.300000191,0
16-11-1949 00:00,7.300000191,10.60000038,25.5,5.5,34.79999924,6.200000286,7.400000095,5
16-12-1949 00:00,92.5,50.5,53.5,25.20000076,181.1999969,16.20000076,21.39999962,19.30000114
16-01-1950 00:00,49.40000153,50.90000153,56.79999924,38.90000153,37.90000153,35.10000229,38.29999924,18.5
15-02-1950 00:00,28.20000076,25.60000038,42.20000076,45.60000229,20.80000114,24.10000038,23.70000076,9.199999809
16-03-1950 00:00,39.40000153,56.29999924,44.79999924,35.20000076,25.39999962,46.40000153,49.5,23.60000038
16-04-1950 00:00,15.60000038,43.5,21,12.90000057,4.800000191,18.60000038,55,25.30000114
16-05-1950 00:00,6.5,36.40000153,46.79999924,5.200000286,1.800000072,9.100000381,48,22.39999962
16-06-1950 00:00,0,1.5,60.29999924,0.200000003,0,0.600000024,19.10000038,0.400000006
16-07-1950 00:00,0,0.400000006,14.5,0.900000036,0,0.300000012,4.900000095,0
16-08-1950 00:00,0,0.5,36.29999924,2.600000143,0,0.400000006,4.5,0
16-09-1950 00:00,0,0.200000003,20.80000114,0.699999988,0,0,1.800000072,0
16-10-1950 00:00,0.100000001,6.300000191,45.20000076,1.5,0.900000036,1.200000048,4.599999905,0
16-11-1950 00:00,27.70000076,15.90000057,42.70000076,5.5,22,4.200000286,7.400000095,4.700000286
16-12-1950 00:00,34.10000229,42.70000076,19.60000038,25.20000076,54.79999924,10.5,7.400000095,20.10000038
16-01-1951 00:00,78,63.70000076,59.79999924,36,52.60000229,34.5,30.10000038,24
15-02-1951 00:00,40.29999924,69,68.70000458,60.29999924,38.10000229,44,41.90000153,21.30000114
16-03-1951 00:00,19.30000114,20.5,38,43.5,29.30000114,41.20000076,31.30000114,11
16-04-1951 00:00,2.100000143,22.5,36.79999924,11.69999981,0.5,30.20000076,19.70000076,6.599999905
16-05-1951 00:00,4.700000286,23.10000038,62.29999924,8.400000572,3.100000143,17.39999962,61.60000229,6.800000191
16-06-1951 00:00,0,2.299999952,44.40000153,0.100000001,0,0.600000024,8.800000191,1.100000024
16-07-1951 00:00,0,0,0.800000012,0.699999988,0,0.300000012,5.099999905,0
16-08-1951 00:00,0,2,11.30000019,1.899999976,0,0.400000006,0.699999988,0.300000012
16-09-1951 00:00,0.100000001,1.300000072,120.5,0.699999988,0,0,3.100000143,0
16-10-1951 00:00,0.400000006,5.400000095,230.9000092,2.100000143,0,3.200000048,25.10000038,1.100000024
16-11-1951 00:00,9.900000572,53.20000076,45.40000153,4.099999905,0.100000001,0.300000012,13.19999981,10.10000038
16-12-1951 00:00,51.90000153,45.20000076,73.09999847,30,122.5999985,22.39999962,11.10000038,19
16-01-1952 00:00,78.70000458,65,21.5,39.5,55.70000076,45.79999924,28.30000114,29.30000114
15-02-1952 00:00,35.20000076,46.5,47.79999924,40.5,14.30000019,30.89999962,42.40000153,10.80000019
16-03-1952 00:00,7.599999905,33.5,76,31,4.400000095,26.30000114,64.80000305,9
16-04-1952 00:00,27.30000114,80.80000305,111.5999985,10.80000019,9.199999809,30.70000076,59.60000229,20.39999962
16-05-1952 00:00,1.5,42.79999924,73.30000305,5.700000286,3.600000143,11.69999981,75.09999847,11.30000019
16-06-1952 00:00,0,1.399999976,49.5,0.5,0,2.100000143,13.60000038,0.200000003
16-07-1952 00:00,0,0,12,1.5,0,0.600000024,1.100000024,0
16-08-1952 00:00,0,0.200000003,13.5,1.899999976,0,0.400000006,0.100000001,0
16-09-1952 00:00,0.400000006,2.299999952,21.10000038,0.5,0,0,3.400000095,0
16-10-1952 00:00,0,0,25.89999962,1.100000024,0,1.200000048,3.400000095,0
16-11-1952 00:00,25.10000038,28.20000076,58.40000153,4.900000095,28.20000076,3.700000048,6.800000191,11.19999981
16-12-1952 00:00,63.5,43,38.70000076,26.80000114,73.80000305,13.40000057,19.20000076,31.39999962
16-01-1953 00:00,27.89999962,32.20000076,39.79999924,30.30000114,8.600000381,14.30000019,15.69999981,14.69999981
15-02-1953 00:00,57.40000153,61.40000153,26.20000076,50.20000076,36.29999924,53.29999924,28,18.39999962
16-03-1953 00:00,41.40000153,37.29999924,91.80000305,34.40000153,22.70000076,32.79999924,80.5,15
16-04-1953 00:00,19.70000076,59.79999924,48.79999924,20,4.5,43.70000076,58.90000153,20.30000114
16-05-1953 00:00,2.299999952,25.70000076,42.20000076,5.200000286,0.800000012,11.60000038,32.10000229,9
16-06-1953 00:00,0,1.5,32,0.100000001,0,1.5,20.10000038,0.100000001
16-07-1953 00:00,0,0.100000001,43.79999924,0.699999988,0,0.5,8,0
16-08-1953 00:00,0,0.100000001,4,1.899999976,0,0.600000024,0.600000024,0
16-09-1953 00:00,0,0.600000024,56.60000229,0.5,0,0,4.200000286,0
16-10-1953 00:00,4.900000095,24.70000076,86.80000305,1.100000024,0.900000036,2.100000143,13.60000038,8.900000572
16-11-1953 00:00,43.79999924,63.10000229,130.9000092,4.400000095,22.20000076,8,19.80000114,15.40000057
16-12-1953 00:00,50.90000153,49.60000229,84.59999847,45.70000076,113.3000031,34.79999924,25.10000038,21.5
16-01-1954 00:00,11.80000019,22.70000076,17.20000076,38.10000229,8.199999809,28.5,19.5,6
15-02-1954 00:00,45.70000076,64,81.70000458,49.79999924,88.09999847,37.29999924,47.20000076,15
16-03-1954 00:00,62.10000229,84.30000305,106.9000015,33.40000153,40.79999924,35.5,46.79999924,28
16-04-1954 00:00,25.80000114,69.09999847,60.90000153,12.19999981,5.400000095,34.10000229,65.70000458,17.10000038
16-05-1954 00:00,0.800000012,8.100000381,71.70000458,6.300000191,0.100000001,10.60000038,18.5,1
16-06-1954 00:00,0,2.400000095,11.19999981,0.699999988,0,2.799999952,15.80000019,0.5
16-07-1954 00:00,0,1.300000072,43.79999924,0.900000036,0,0.600000024,16,1.100000024
16-08-1954 00:00,0,2.299999952,16.5,1.899999976,0,0.900000036,3.700000048,0.5
16-09-1954 00:00,0,0,47.10000229,0.5,0,0,0.400000006,0
16-10-1954 00:00,1.600000024,8.800000191,18.39999962,1.5,0,2.5,0.900000036,2.299999952
16-11-1954 00:00,126.5,72.59999847,78.20000458,12,155.6999969,13.80000019,22.80000114,25.60000038
16-12-1954 00:00,116.4000015,57.5,44.5,30.60000038,125.5999985,20.20000076,12.10000038,39.90000153
16-01-1955 00:00,41.79999924,33.10000229,24.10000038,42.70000076,97.90000153,32.10000229,10.80000019,14.69999981
15-02-1955 00:00,10.19999981,18.30000114,17.30000114,43.10000229,6.700000286,30.20000076,5.700000286,8.5
16-03-1955 00:00,33.20000076,71.80000305,67.80000305,49.40000153,36.60000229,46.90000153,71.30000305,18.5
16-04-1955 00:00,9.199999809,50.5,60.10000229,10.5,1.700000048,29.39999962,34.10000229,25.20000076
16-05-1955 00:00,4.900000095,44.40000153,88,7.599999905,1.700000048,13.5,72.70000458,14.40000057
16-06-1955 00:00,0,1.700000048,42.29999924,0.200000003,0,1.200000048,7.099999905,0.900000036
16-07-1955 00:00,0,0.400000006,37.70000076,1.5,0,0.800000012,8.400000572,0.600000024
16-08-1955 00:00,0,0,25.20000076,1.899999976,0,0.600000024,0.699999988,0
16-09-1955 00:00,0,0,83,0.5,0,0,2.799999952,0
16-10-1955 00:00,0.800000012,6.300000191,13.40000057,1.5,0,0,1.200000048,2.5
16-11-1955 00:00,15.60000038,21,146.9000092,4.099999905,2.799999952,0.800000012,6.700000286,4.599999905
16-12-1955 00:00,72.40000153,34.20000076,40.60000229,29.70000076,237.5,31.20000076,25.10000038,13.60000038
16-01-1956 00:00,35.70000076,43.79999924,40.70000076,51.20000076,103.3000031,36,30,24.5
15-02-1956 00:00,23.70000076,59.60000229,73.5,35.20000076,8.600000381,7.700000286,48.40000153,12.40000057
16-03-1956 00:00,18.10000038,65.90000153,117.2000046,56.29999924,21.60000038,85.59999847,78.59999847,25
16-04-1956 00:00,22.70000076,56.20000076,77.70000458,11.19999981,6.900000095,26,77.09999847,21.39999962
16-05-1956 00:00,0.100000001,2.200000048,56.40000153,2.700000048,0,0.300000012,21.60000038,0.100000001
16-06-1956 00:00,0,0.200000003,12.69999981,0.100000001,0,0,2.5,0
16-07-1956 00:00,0,0.900000036,8.900000572,0.900000036,0,0,6.400000095,0.800000012
16-08-1956 00:00,0,0.5,16.70000076,1.399999976,0,0,2.100000143,0
16-09-1956 00:00,0,0.200000003,117.4000015,0.400000006,0,0,3.299999952,0
16-10-1956 00:00,0.100000001,0.200000003,32.60000229,0.800000012,0,0.100000001,9.400000572,0.100000001
16-11-1956 00:00,0,5.200000286,23.30000114,2.900000095,0,0.300000012,13.10000038,0
16-12-1956 00:00,68,34.5,38.90000153,21.89999962,111.2000046,14.80000019,19,27.89999962
16-01-1957 00:00,50.29999924,70.09999847,51.79999924,151.8000031,91.59999847,95.20000458,28.89999962,31
15-02-1957 00:00,46.40000153,51.40000153,33.40000153,16.20000076,60,41,21.5,24.10000038
16-03-1957 00:00,28.39999962,83.70000458,114.0999985,28.80000114,11.40000057,45.29999924,73,20.20000076
16-04-1957 00:00,37.60000229,98.70000458,42.40000153,48.29999924,11.69999981,66.90000153,44.20000076,44.40000153
16-05-1957 00:00,10.30000019,75.59999847,58.29999924,10.90000057,5.300000191,15,26.70000076,23
16-06-1957 00:00,0,9.199999809,59.5,0.100000001,0,7.300000191,41.60000229,1.5
16-07-1957 00:00,0,0.100000001,58.20000076,0,0,0,9.800000191,0.100000001
16-08-1957 00:00,0,2.5,81.80000305,0.600000024,0,0.200000003,4.800000191,0.5
16-09-1957 00:00,0,0,28,0,0,0,2.5,0
16-10-1957 00:00,5.900000095,41.79999924,161.9000092,2.200000048,0,1.5,21.60000038,7.300000191
16-11-1957 00:00,67.80000305,78.5,109.7000046,21.89999962,47.70000076,43.5,24,24.70000076
16-12-1957 00:00,17.30000114,19.10000038,36.20000076,90.5,80.30000305,25.80000114,17.20000076,5.300000191
16-01-1958 00:00,43.90000153,48.5,41.40000153,122.0999985,130.5,30.89999962,35.20000076,16.89999962
15-02-1958 00:00,4.599999905,8.100000381,8.600000381,1.600000024,15.40000057,3.200000048,6.900000095,4.5
16-03-1958 00:00,14.80000019,44.20000076,32.20000076,8,16.20000076,27.60000038,31.10000038,13.19999981
16-04-1958 00:00,1.899999976,22.30000114,31.89999962,0.200000003,1.399999976,10.90000057,50,5.700000286
16-05-1958 00:00,4.200000286,11.60000038,36.90000153,1.300000072,0.600000024,5.099999905,21.70000076,4.5
16-06-1958 00:00,0,8.5,36.90000153,0.100000001,0,9.199999809,29.10000038,1.899999976
16-07-1958 00:00,0,0,58.40000153,0,0,0.300000012,1.700000048,0
16-08-1958 00:00,0,0,27.20000076,0,0,0,1.200000048,0
16-09-1958 00:00,0,0,53.40000153,0,0,0,0.600000024,0
16-10-1958 00:00,2.600000143,7.5,88.5,0.400000006,2,1.899999976,6.200000286,1.399999976
16-11-1958 00:00,24.10000038,14.5,80.5,2.900000095,20.5,0.900000036,13.30000019,4.099999905
16-12-1958 00:00,94.80000305,83.90000153,51,33.90000153,88.09999847,24.10000038,28,19.89999962
16-01-1959 00:00,59.5,37.29999924,16.80000114,96.40000153,106.5,44.60000229,34.20000076,18.80000114
15-02-1959 00:00,30.89999962,40,77.20000458,27.5,16.80000114,20.5,35,11
16-03-1959 00:00,16.5,42,69.40000153,12.5,12,31,68.70000458,13.80000019
16-04-1959 00:00,11.60000038,63.10000229,21.89999962,2.200000048,2.200000048,22.30000114,48,14.40000057
16-05-1959 00:00,5.700000286,41.10000229,68.90000153,3.400000095,1.399999976,39.70000076,56.10000229,14.69999981
16-06-1959 00:00,0,1.200000048,61.29999924,0.100000001,0,0.100000001,23.10000038,0
16-07-1959 00:00,0,0,3.200000048,0.5,0,0,2.799999952,0
16-08-1959 00:00,0,0.800000012,23.89999962,2.700000048,0,0,1,0.200000003
16-09-1959 00:00,0,0,39.60000229,0,0,0,0.400000006,0
16-10-1959 00:00,1.600000024,10.10000038,63.40000153,0,0,0.100000001,8.100000381,0.800000012
16-11-1959 00:00,21.70000076,29.70000076,76.20000458,29.5,44.70000076,12.80000019,18.70000076,11
16-12-1959 00:00,41.20000076,15,35,10.69999981,33.90000153,13.60000038,12.10000038,12.69999981
16-01-1960 00:00,39.79999924,47.20000076,13.5,20.20000076,35.5,33,6.099999905,14.10000038
15-02-1960 00:00,15.30000019,18.60000038,29.60000038,10,2.5,22.20000076,8.600000381,7.300000191
16-03-1960 00:00,28.70000076,61.79999924,79.5,48.40000153,14,62,48.90000153,26.5
16-04-1960 00:00,14,91,76,30.80000114,5.5,83.40000153,66.09999847,25.30000114
16-05-1960 00:00,1,6,39.5,2,0,20.20000076,28,1.200000048
16-06-1960 00:00,0,0.100000001,44.40000153,0.100000001,0,0,1.899999976,0
16-07-1960 00:00,0,2.400000095,16.80000114,0,0,0,11.10000038,0.800000012
16-08-1960 00:00,0,0,13,0,0,0,1.300000072,0
16-09-1960 00:00,0,0,71.90000153,0,0,0,0.900000036,0
16-10-1960 00:00,1.100000024,2.200000048,36.90000153,0,0,0,2.100000143,0.400000006
16-11-1960 00:00,20.5,54.10000229,74.20000458,13.60000038,9.900000572,5.700000286,24.39999962,7.300000191
16-12-1960 00:00,23.89999962,19.89999962,26,12,10.80000019,0.200000003,10.40000057,5.599999905
16-01-1961 00:00,110.7000046,90.09999847,52.40000153,22.5,56.10000229,29,36.70000076,30.5
15-02-1961 00:00,38.90000153,42.70000076,55.79999924,41.5,43.20000076,10.69999981,16.80000114,11.40000057
16-03-1961 00:00,51.79999924,43.90000153,27.10000038,28.10000038,41.90000153,48.5,34.70000076,21.10000038
16-04-1961 00:00,48.20000076,118.3000031,61.29999924,37.5,21.20000076,68.90000153,64.30000305,57.70000076
16-05-1961 00:00,2.100000143,18.10000038,49,3.400000095,0,9.800000191,30.30000114,10.5
16-06-1961 00:00,0,0.400000006,35.5,0.100000001,0,0.900000036,26.80000114,0.100000001
16-07-1961 00:00,0,0.400000006,8,0.100000001,0,0,4.5,0.100000001
16-08-1961 00:00,0,0.699999988,6.300000191,0.699999988,0,0,3.400000095,0
16-09-1961 00:00,0,0,48.70000076,0,0,0,1,0
16-10-1961 00:00,0,0,46.10000229,0,0,0,7.099999905,0
16-11-1961 00:00,46.29999924,13.90000057,38.40000153,16,92.90000153,13.60000038,14.60000038,7.400000095
16-12-1961 00:00,31.60000038,42,12.19999981,10.10000038,33.60000229,12.19999981,11.69999981,8.699999809
16-01-1962 00:00,51.60000229,48.10000229,38.60000229,4.800000191,22,11.19999981,10,15.19999981
15-02-1962 00:00,19.5,68.40000153,44.79999924,9.600000381,7.800000191,8.699999809,28,10.30000019
16-03-1962 00:00,4.300000191,13,28,7.200000286,2.200000048,24.89999962,26.89999962,0.900000036
16-04-1962 00:00,47.20000076,135.4000092,89.90000153,32.5,26.70000076,73.59999847,79.80000305,54.40000153
16-05-1962 00:00,0.200000003,14.19999981,41.20000076,0.100000001,0,8.400000572,82.5,1.600000024
16-06-1962 00:00,0,1.800000072,55,0.100000001,0,0.400000006,42.70000076,0.200000003
16-07-1962 00:00,0,0.100000001,29,0,0,0,1.700000048,0
16-08-1962 00:00,0,0.600000024,105.3000031,3.299999952,0,0,2.600000143,0
16-09-1962 00:00,0,0.300000012,66.20000458,0,0,0,2.900000095,0
16-10-1962 00:00,0.100000001,6.700000286,127.5,0,0,0.600000024,16.80000114,0.800000012
16-11-1962 00:00,30.80000114,21.5,72.5,0.5,24.10000038,0.699999988,16.30000114,4
16-12-1962 00:00,44.40000153,39,43.29999924,11.60000038,11.80000019,9.5,11.60000038,19.20000076
16-01-1963 00:00,11.69999981,36.5,67.40000153,0.100000001,1.399999976,2.900000095,8.300000191,3.299999952
15-02-1963 00:00,43.29999924,41,54.40000153,35.20000076,25.60000038,49.20000076,18,9.900000572
16-03-1963 00:00,5.700000286,26.10000038,75.20000458,42.5,4.700000286,19.39999962,43.79999924,13.30000019
16-04-1963 00:00,24.10000038,73.5,67.90000153,6.599999905,7.400000095,31.60000038,56.70000076,14.60000038
16-05-1963 00:00,18.70000076,103.9000015,174.1000061,11.80000019,6.200000286,44.29999924,86.80000305,31
16-06-1963 00:00,0,1.899999976,45.70000076,0.100000001,0,0,8.600000381,0.100000001
16-07-1963 00:00,0,0,7.800000191,0,0,0.5,4.300000191,0
16-08-1963 00:00,0,1.300000072,88.80000305,0,0,0,4.400000095,0.300000012
16-09-1963 00:00,0,0.200000003,25.30000114,0.100000001,0,0,5.800000191,0
16-10-1963 00:00,0.100000001,3,89.59999847,0.699999988,4.5,1,14.30000019,0.200000003
16-11-1963 00:00,17.30000114,20.80000114,109.3000031,40.60000229,67.09999847,20.39999962,20,7.099999905
16-12-1963 00:00,35.40000153,65.90000153,81.80000305,17.39999962,32.40000153,16.20000076,28.70000076,25.10000038
16-01-1964 00:00,18.89999962,11.60000038,52.5,56.60000229,62.70000076,20.89999962,19.89999962,5.400000095
15-02-1964 00:00,19.5,40.29999924,43,135.3000031,42.90000153,72.30000305,20.89999962,13.5
16-03-1964 00:00,13.30000019,29.30000114,77,50.79999924,2.600000143,68.5,57.10000229,18.10000038
16-04-1964 00:00,2.799999952,34,143.3000031,2.5,0.800000012,28.10000038,107.0999985,7.900000095
16-05-1964 00:00,0.100000001,2.700000048,21.20000076,0.100000001,0,1.300000072,14.90000057,0
16-06-1964 00:00,0,0.100000001,28.80000114,0.100000001,0,0,2.5,0
16-07-1964 00:00,0,0.300000012,3.200000048,0,0,0.100000001,3.700000048,0.200000003
16-08-1964 00:00,0,0,43,0,0,0,2.5,0
16-09-1964 00:00,0,0,12,0,0,0,1,0
16-10-1964 00:00,0.100000001,0,24.5,0,0.100000001,0,2.900000095,0
16-11-1964 00:00,6.900000095,24.70000076,33.60000229,0,5.200000286,4.300000191,15.80000019,4.099999905
16-12-1964 00:00,58.10000229,41.5,25.70000076,39.20000076,150.3000031,5.900000095,22.70000076,26.20000076
16-01-1965 00:00,132.6999969,125.7000046,83.20000458,94.59999847,156,59.10000229,48.20000076,55.20000076
15-02-1965 00:00,8.600000381,11.5,26.10000038,13.40000057,7.099999905,15.40000057,14.90000057,9
16-03-1965 00:00,19.60000038,48,51,4.300000191,2.400000095,10.60000038,46,11.40000057
16-04-1965 00:00,8.600000381,29.80000114,62.20000076,16.39999962,7,27.89999962,25.39999962,6.200000286
16-05-1965 00:00,1.899999976,15.80000019,39.79999924,0,0.400000006,4.599999905,45.60000229,2.5
16-06-1965 00:00,0,0.300000012,34.10000229,0.5,0,2.299999952,14,0.100000001
16-07-1965 00:00,0,0,66.5,0,0,0,7.700000286,0
16-08-1965 00:00,0,0.699999988,29,0,0,0,1.300000072,0
16-09-1965 00:00,0.100000001,1.399999976,114.2000046,1,0,0,9.300000191,0
16-10-1965 00:00,19.5,41.79999924,203.6999969,0,9.5,2.299999952,21.39999962,6.200000286
16-11-1965 00:00,21.39999962,24.89999962,14.5,2.100000143,9.400000572,16,13.69999981,6.300000191
16-12-1965 00:00,5.300000191,11.69999981,22.30000114,2.299999952,6.200000286,3.299999952,7.300000191,6
16-01-1966 00:00,37.79999924,43.60000229,34.10000229,6.200000286,17.80000114,10.40000057,21.30000114,11.60000038
15-02-1966 00:00,72.5,47.60000229,42.90000153,47.60000229,47.40000153,54.10000229,35,28.80000114
16-03-1966 00:00,23.39999962,53.79999924,81.70000458,6.599999905,7.800000191,13.19999981,67.20000458,17.10000038
16-04-1966 00:00,9,27.70000076,84.09999847,2,4.599999905,32,79,8.100000381
16-05-1966 00:00,0.5,27.39999962,64.09999847,0.200000003,0,0.800000012,37.10000229,3.799999952
16-06-1966 00:00,0,0.200000003,21.20000076,0.100000001,0,0,1.600000024,0
16-07-1966 00:00,0,1.300000072,9.400000572,0,0,0,11.19999981,0.5
16-08-1966 00:00,0,0.300000012,34,0.400000006,0,0,1.399999976,0
16-09-1966 00:00,0.699999988,2.400000095,124.7000046,0,0,0,2,0
16-10-1966 00:00,13.10000038,45.79999924,134.6999969,0.200000003,3.700000048,7.400000095,14.19999981,13.60000038
16-11-1966 00:00,0,0,54.60000229,0,0,0,0.300000012,0
16-12-1966 00:00,14.80000019,22.60000038,45.10000229,0.900000036,19.30000114,1.600000024,7.800000191,9.400000572
16-01-1967 00:00,29.39999962,21.30000114,45,6.400000095,34.29999924,24.5,16.20000076,11.80000019
15-02-1967 00:00,56.79999924,60.60000229,48.40000153,52.29999924,43.79999924,69.30000305,25.20000076,20.80000114
16-03-1967 00:00,4.900000095,17.89999962,91.70000458,4.700000286,3.100000143,8.600000381,47.29999924,5.300000191
16-04-1967 00:00,9,42.60000229,63.79999924,6.099999905,7.200000286,65.90000153,60.20000076,27.89999962
16-05-1967 00:00,15.80000019,43.70000076,67.20000458,0.300000012,4.300000191,3.200000048,38,7.900000095
16-06-1967 00:00,0,0,25.10000038,0.100000001,0,0.100000001,9.699999809,0
16-07-1967 00:00,0,0,7.800000191,0.400000006,0,0.300000012,5.5,0
16-08-1967 00:00,0,0,10.19999981,0,0,0,0.100000001,0
16-09-1967 00:00,0.100000001,0.5,73.70000458,0,0,0,4.200000286,0
16-10-1967 00:00,1.800000072,10.5,70.09999847,0.200000003,0.100000001,5.400000095,24.80000114,4.900000095
16-11-1967 00:00,107.9000015,41.70000076,67.59999847,3.5,108.9000015,5.900000095,11.5,17.20000076
16-12-1967 00:00,8.100000381,10.60000038,25.89999962,15.60000038,11.90000057,8.300000191,7.700000286,4.400000095
16-01-1968 00:00,16,36.79999924,25.30000114,2.200000048,6.800000191,23.80000114,20.80000114,11.80000019
15-02-1968 00:00,32,58.70000076,45.20000076,100.5,69.90000153,46.29999924,28.10000038,19.60000038
16-03-1968 00:00,21.89999962,35.40000153,49.40000153,9.699999809,9.400000572,20.70000076,76.09999847,17.5
16-04-1968 00:00,45.79999924,89.90000153,91,10.10000038,10.5,44.90000153,88.30000305,49.70000076
16-05-1968 00:00,10.30000019,66.80000305,57,2.700000048,1.5,30.89999962,33.5,27.39999962
16-06-1968 00:00,0,6.800000191,85.09999847,0.300000012,0,6.099999905,16.39999962,0.800000012
16-07-1968 00:00,0,0,27.60000038,0,0,0,12.80000019,0
16-08-1968 00:00,0,0,31.5,0,0,0,0.900000036,0
16-09-1968 00:00,0,0,10.90000057,0,0,0,0.600000024,0
16-10-1968 00:00,5,14,96.40000153,0,0.800000012,0.400000006,7.900000095,3.299999952
16-11-1968 00:00,35.10000229,74.90000153,112.4000015,3.400000095,40.20000076,14.60000038,28.70000076,19.39999962
